packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
99,149,30171136,30302208,9,3377,-719,0.14192258269970628,30168368,-2768,3963,-133,1.4880507908530967,0.0014416104980874167,0,30176848,30316112,30325328,-1290.6386475119914,30,30,1,221,13,24,32,167,49,297,78,219,0.5917497758986894,0.833744468109327,0,-30,-120,30176728,30315992,30325208,30176726,30324200,-109.28125,1423,1,32,1081,-17,24,32,1057,49,327,127,227.0,28,-0.298220918840939,-0.06364562330259105,0.4306799544391424,0.4306799544391424,2,-252,-503,-252.29822091884094,-30798.12267075695,-0.06466532215471625,-0.258661288618865,-6.314972866671509e-05,125007.89371608334,0.3613896454882224,0.08656202633067833,0,31,73,7,0,0.08656202633067833,82.5,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.22277717680671588|0.2596945320019241|-0.298220918840939|-0.17834034220825418,-0.03446495445405162|0.49494694683676244|-0.06364562330259105|0.46175972612638816,-0.4426966075764085|0.39443197912873984|0.4306799544391424|0.48051967759136005,-0.4426966075764085|0.39443197912873984|0.4306799544391424|0.48051967759136005,-2|2|2|2,214|-214|-252|42,428|-428|-503|84,214.22277717680672|-213.74030546799807|-252.29822091884094|41.82165965779175,26150.241354590664|-26091.34588232398|-30798.12267075695|5105.183063695282,0.05490639152573475|-0.05478273156346065|-0.06466532215471625|0.01071910489486153,0.219625566102939|-0.2191309262538426|-0.258661288618865|0.04287641957944612,5.3619522974350345e-05|-5.349876129244204e-05|-6.314972866671509e-05|1.0467875873888213e-05,124993.2975596282|125006.68734516154|125007.89371608334|124998.69151551576,0.3143079212471036|-0.3586154309020009|0.3613896454882224|-0.17646896577307092,-0.4523399147685234|0.40855795995329136|0.08656202633067833|-0.13091276996990953,-2|2|0|-1,587|74|31|297,634|442|73|766,563|50|7|273,0|0|0|0,0.04766008523147658|-0.09144204004670864|0.08656202633067833|0.11908723003009047,30176728|30176725|30176726|30176727,30326064|30324349|30324200|30325378,,,,,,
100,150,30322688,30457856,10,3955,-141,0.6912289747234291,30319064,-3624,499,499,0.9339249593143512,0.001350780679800756,0,30311096,30450360,30459576,-221.98394190825454,251,251,2,262,295,24,32,13,12,172,239,67,0.5707556338896268,0.256470680495047,0,-251,-1004,30310092,30449356,30458572,30310092,30458350,290.375,1443,0,32,-1737,-68,24,32,1761,100,-332,309,-11.5,28,0.009788327375945566,-0.482735407507505,-0.043834043757897234,-0.043834043757897234,0,-55,-110,-54.990211672624056,-6712.672323318367,-0.014094272009591978,-0.05637708803836791,-1.3763937509367166e-05,125001.72049218866,-0.49485074806484053,0.4452485958943936,2,636,738,612,0,-0.054751404105606416,15.821428571428571,497,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.10451734941205452|0.08262841621402213|0.009788327375945566|0.30388877093730066,-0.49466543307579514|-0.4395710606323746|-0.482735407507505|0.05169869998087506,0.47677553279095264|-0.028185079291262127|-0.043834043757897234|-0.48830492725483055,-0.49466543307579514|-0.028185079291262127|-0.043834043757897234|-0.48830492725483055,-2|0|0|-2,-113|-226|-55|-226,-226|-451|-110|-451,-112.89548265058795|-225.91737158378598|-54.990211672624056|-225.6961112290627,-13781.186846995599|-27577.804148411375|-6712.672323318367|-27550.794827766444,-0.028935688602262647|-0.05790377578013789|-0.014094272009591978|-0.057847065621555956,-0.11574275440905059|-0.23161510312055156|-0.05637708803836791|-0.23138826248622382,-2.8257508400647116e-05|-5.654665603529091e-05|-1.3763937509367166e-05|-5.649127502105074e-05,125003.53218855009|125007.06833200442|125001.72049218866|125007.06140937762,-0.42060746834819973|0.11889409574432541|-0.49485074806484053|-0.3394110271446209,0.45641585509218396|-0.12719695132126052|0.4452485958943936|0.4147389439637661,2|-1|2|2,800|417|636|772,952|566|738|182,776|393|612|748,0|0|0|0,-0.043584144907816036|0.12280304867873948|-0.054751404105606416|-0.0852610560362339,30310092|30310091|30310092|30310095,30458116|30457668|30458350|30457667,,,,,,
101,151,30670848,30810112,11,391,391,0.3695379978747669,30666920,-3928,506,506,1.1182818693947376,0.0012630343367074023,0,30671408,30810672,30819888,-703.3822861474227,161,161,2,157,67,24,32,28,126,3239,3189,50,0.6109482504506107,0.3282419097519704,0,-161,-644,30670764,30810028,30819244,30670766,30818608,-25.1875,1288,0,32,-1165,1280,24,32,1189,1248,180,-746,-283.0,28,0.17482763315190616,-0.017478229553944402,-0.4915952092486009,-0.4915952092486009,-2,-159,-318,-158.8251723668481,-19387.838423687514,-0.040707702575058465,-0.16283081030023386,-3.975361579595553e-05,125004.96920197448,0.20575830834952824,0.0327505724055297,0,758,781,734,0,0.0327505724055297,39.75,485,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.25531900714751826|0.4172555108221055|0.17482763315190616|-0.18545211424725414,-0.4896402684257737|0.014783226858128273|-0.017478229553944402|-0.483433870891375,-0.4251020247140218|-0.030208064248768096|-0.4915952092486009|0.48435171949620326,-0.4251020247140218|-0.030208064248768096|-0.4915952092486009|-0.483433870891375,-2|0|-2|-2,-159|131|-159|-30,-318|263|-318|-60,-158.7446809928525|131.41725551082212|-158.8251723668481|-30.185452114247255,-19378.012816510316|16042.145448098403|-19387.838423687514|-3684.747572539948,-0.040687072224946816|0.03368291355106164|-0.040707702575058465|-0.007736685491656565,-0.16274828889978726|0.13473165420424657|-0.16283081030023386|-0.03094674196662626,-3.9733468969674625e-05|3.2893470264708635e-05|-3.975361579595553e-05|-7.555356925445865e-06,125004.96668362121|124995.88831621691|125004.96920197448|125000.94441961568,0.2729116640876801|0.04764516938520447|0.20575830834952824|0.26899219337561486,0.09999160713165622|0.19079755197721648|0.0327505724055297|0.2361112800360745,0|1|0|1,358|159|758|154,120|973|781|329,334|135|734|130,0|0|0|0,0.09999160713165622|-0.059202448022783516|0.0327505724055297|-0.013888719963925489,30670764|30670763|30670766|30670767,30818606|30819766|30818608|30819124,,,,,,
102,152,30859264,31010816,14,3753,-343,0.4917599628777175,30859128,-136,4011,-85,0.7971068958758862,0.0014117914589422697,0,30859624,30998888,31008104,-1248.0848465817135,3810,-286,2,3981,3938,24,32,147,96,189,333,144,0.5690995175493689,0.23899573382419864,0,286,1144,30860768,31000032,31009248,30860768,31010239,-42.75,1269,1,32,-342,129,24,32,366,97,-298,317,9.5,28,0.14438282727868146,-0.010635999886915215,-0.059300114399274406,-0.059300114399274406,0,248,497,248.1443828272787,30291.062356845545,0.06360067224402263,0.25440268897609053,6.211003148830335e-05,124992.23624606397,-0.02407860259055017,0.24622425444654583,1,1018,414,994,0,-0.0037757455534541684,69.92857142857143,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.00937062650419707|0.1278295163614186|0.14438282727868146|-0.4888015532040868,-0.42560530002288033|-0.49828813932799676|-0.010635999886915215|0.47665155141908144,0.004772922856545847|0.00853317713767865|-0.059300114399274406|-0.49366069212726416,0.004772922856545847|0.00853317713767865|-0.059300114399274406|0.47665155141908144,0|0|0|2,146|127|248|129,292|254|497|258,145.9906293734958|127.12782951636142|248.1443828272787|128.5111984467959,17821.121749694314|15518.533876508962|30291.062356845545|15687.40215414989,0.03741814367784904|0.03258351176859786|0.06360067224402263|0.03293807628839345,0.14967257471139617|0.13033404707439145|0.25440268897609053|0.1317523051535738,3.6541155935399455e-05|3.181983571152135e-05|6.211003148830335e-05|3.216609012538423e-05,124995.43235550808|124996.02252053606|124992.23624606397|124995.97923873433,0.20215352054771518|0.051205553732810216|-0.02407860259055017|-0.4693300073523279,0.3611806311785737|0.18968547874935116|0.24622425444654583|-0.3293431831266558,1|1|1|-1,580|973|1018|459,716|132|414|129,556|949|994|435,0|0|0|0,0.11118063117857369|-0.060314521250648845|-0.0037757455534541684|-0.07934318312665578,30860766|30860767|30860768|30860767,31009829|31009754|31010239|31009766,,,,,,
103,153,30994432,31125504,9,229,229,0.19423395109217229,30990688,-3744,3979,-117,1.98032295552,0.0016274183474066523,0,30998872,31138136,31147352,-972.6260422940145,3514,-582,1,3609,3443,24,32,71,103,3754,3897,143,0.504462564164003,0.5145700988859148,0,582,2328,31001200,31140464,31149680,31001202,31149595,-105.03125,1284,0,32,766,95,24,32,742,63,-632,-122,-377.0,28,-0.023590234104903775,-0.49637272608643457,-0.4809752026502849,-0.4809752026502849,-2,-21,-41,-21.023590234104905,-2566.356229749134,-0.005388453514995106,-0.021553814059980424,-5.262161635737408e-06,125000.65777020447,0.34659428486987165,0.32369335743114247,1,543,43,519,0,0.07369335743114247,76.39285714285714,491,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.1856083898383255|-0.25425782174883343|-0.023590234104903775|-0.46774276842293677,-0.49355089635560034|0.05244801261409293|-0.49637272608643457|0.43196283649082545,-0.02936449145261122|0.44060282824926844|-0.4809752026502849|0.47838069877451517,-0.02936449145261122|0.44060282824926844|-0.4809752026502849|0.47838069877451517,0|2|-2|2,-40|-167|-21|-167,-80|-334|-41|-334,-39.81439161016167|-167.25425782174884|-21.023590234104905|-167.46774276842294,-4860.155225849813|-20416.779519256448|-2566.356229749134|-20442.839693411002,-0.010204631845950806|-0.04286812021266886|-0.005388453514995106|-0.042922837494469686,-0.040818527383803226|-0.17147248085067543|-0.021553814059980424|-0.17169134997787874,-9.965460787061334e-06|-4.186339864518443e-05|-5.262161635737408e-06|-4.191683349069305e-05,125001.24568259838|125005.23292483065|125000.65777020447|125005.23960418632,-0.355912710523037|0.068822981443865|0.34659428486987165|0.10484989895148522,-0.399282395868328|-0.11336652945997772|0.32369335743114247|-0.07757216040001103,-2|0|1|0,99|203|543|593,623|92|43|534,75|179|519|569,0|0|0|0,0.10071760413167202|-0.11336652945997772|0.07369335743114247|-0.07757216040001103,31001198|31001197|31001202|31001199,31149520|31149011|31149595|31149013,,,,,,
104,155,31199232,31342592,12,3600,-496,0.4764702539351478,31195456,-3776,4015,-81,1.046072044881491,0.001507658852400762,0,31191080,31330344,31339560,-827.3854095401612,308,308,1,261,356,24,32,71,16,563,318,245,0.5548277465255657,0.7221837615511202,0,-308,-1232,31189848,31329112,31338328,31189848,31338732,-32.65625,1447,1,32,665,16,24,32,641,16,-816,44,-386.0,28,0.42096216552989263,-0.045694635263153316,0.010198123538827986,0.010198123538827986,0,101,203,101.42096216552989,12380.48854559691,0.02599471041765683,0.10397884167062732,2.5385459392242998e-05,124996.82681757597,-0.15797114309615345,-0.047493623821111886,0,7,687,-17,0,-0.047493623821111886,-58.857142857142854,508,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2705605707912091|0.06457758449644738|0.42096216552989263|0.4225640149334661,0.028732143491311035|-0.017521578793207482|-0.045694635263153316|0.03736298678006733,-0.002218041131982318|-0.08233755789331099|0.010198123538827986|-0.07656351877142242,-0.002218041131982318|-0.08233755789331099|0.010198123538827986|-0.07656351877142242,0|0|0|0,-215|-57|101|-228,-429|-113|203|-455,-215.27056057079122|-56.93542241550355|101.42096216552989|-227.57743598506653,-26278.144600926662|-6950.124806580024|12380.48854559691|-27780.448728645817,-0.05517494375917347|-0.014592839454455494|0.02599471041765683|-0.058329258761807085,-0.22069977503669388|-0.058371357817821976|0.10397884167062732|-0.23331703504722834,-5.388178101481784e-05|-1.4250819779741693e-05|2.5385459392242998e-05|-5.696216675957723e-05,125006.73522262684|125001.78135247248|124996.82681757597|125007.12027084496,0.2321837585744666|0.4506915795641132|-0.15797114309615345|0.05690020085075087,-0.0023097524020205817|0.3886720118826774|-0.047493623821111886|-0.19099914888692915,0|2|0|-1,604|6|7|4,154|213|687|62,580|-18|-17|-20,0|0|0|0,-0.0023097524020205817|-0.11132798811732258|-0.047493623821111886|0.05900085111307085,31189846|31189847|31189848|31189849,31337466|31338097|31338732|31337418,,,,,,
105,156,31453184,31612928,16,159,159,0.31991586380223036,31453752,568,3630,-466,1.667537538091504,0.0013937539248465615,0,31454160,31593424,31602640,-611.6048860555791,4018,-78,2,20,3996,24,32,74,54,150,94,56,0.5738578054680625,0.34666912355023355,0,78,312,31454472,31593736,31602952,31454470,31602043,108.375,1286,0,32,98,1096,24,32,74,1064,72,16,44.0,28,0.38520330972371436,-0.030071424845260708,0.45109307222063677,0.45109307222063677,2,-227,-453,-226.61479669027628,-27662.93904910599,-0.05808252939570337,-0.23233011758281347,-5.672122011299157e-05,125007.09015251412,-0.40754786844187096,0.34560138162638987,1,659,565,635,0,0.09560138162638987,42.642857142857146,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.059196569210817326|0.3945507959176064|0.38520330972371436|-0.09193102119985852,0.48791282860831586|0.4247068674795287|-0.030071424845260708|-0.012197895903916844,0.45802881788263505|0.015894701273850842|0.45109307222063677|-0.49737373526177464,0.45802881788263505|0.015894701273850842|0.45109307222063677|-0.49737373526177464,2|0|2|-2,-226|95|-227|158,-452|191|-453|317,-225.94080343078917|95.39455079591761|-226.61479669027628|157.90806897880015,-27580.664481297506|11644.842626454787|-27662.93904910599|19275.88732651369,-0.05790978148215839|0.024450110415193155|-0.05808252939570337|0.040472644294340825,-0.23163912592863356|0.09780044166077262|-0.23233011758281347|0.1618905771773633,-5.65525209786703e-05|2.3877060952337065e-05|-5.672122011299157e-05|3.952406669369221e-05,125007.06906512233|124997.01536738097|125007.09015251412|124995.05949166328,-0.39508418954643343|-0.2017017654399682|-0.40754786844187096|-0.20224911784286825,0.3587992391543935|-0.09778879617539715|0.34560138162638987|-0.03024037959191972,1|0|1|0,751|31|659|206,77|688|565|115,727|7|635|182,0|0|0|0,0.10879923915439349|-0.09778879617539715|0.09560138162638987|-0.03024037959191972,31454468|31454471|31454470|31454475,31602045|31603331|31602043|31603585,,,,,,
106,157,31592448,31727616,10,128,128,0.43059531193201306,31592336,-112,3677,-419,1.5115670604128701,0.001506038315938599,0,31592616,31731880,31741096,-1345.7146615010226,480,480,2,227,490,24,32,277,22,2914,2833,81,0.6253967386013867,0.21820125443839716,0,-480,-1920,31590696,31729960,31739176,31590694,31739618,143.8125,1595,0,32,479,-605,24,32,455,637,200,305,252.5,28,-0.0767012118826477,0.45143185717449796,-0.4987454019840243,0.45143185717449796,2,111,222,110.92329878811735,13540.441746596356,0.028430207809134033,0.11372083123653613,2.7763874813607454e-05,124996.52951564829,0.36119850706678713,0.48202689025560663,2,351,582,327,0,-0.017973109744393367,-82.64285714285714,506,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.27938914686095806|0.025324291594505197|-0.0767012118826477|0.14946078449931757,0.011650289518797763|-0.448837425838974|0.45143185717449796|0.024384185473763864,-0.4660047345616931|-0.014319936665174282|-0.4987454019840243|-0.38188534296944,-0.4660047345616931|-0.014319936665174282|0.45143185717449796|-0.38188534296944,-2|0|2|-2,-106|-76|111|-53,-211|-152|222|-106,-105.72061085313904|-75.9746757084055|110.92329878811735|-52.85053921550068,-12905.348004533575|-9274.252405811218|13540.441746596356|-6451.481837829673,-0.027096732328567522|-0.01947269728019415|0.028430207809134033|-0.013545863034524472,-0.10838692931427009|-0.0778907891207766|0.11372083123653613|-0.05418345213809789,-2.646165266461672e-05|-1.90163059376896e-05|2.7763874813607454e-05|-1.3228381869652805e-05,125003.30770658307|125002.37703824221|124996.52951564829|125001.65354773372,-0.3331001690758537|0.3625537503686129|0.36119850706678713|0.1846470399257769,-0.44826128147226596|0.2797947869277878|0.48202689025560663|0.12707712202904786,-2|1|2|1,592|199|351|679,754|474|582|330,568|175|327|655,0|0|0|0,0.05173871852773404|0.02979478692778781|-0.017973109744393367|-0.12292287797095214,31590696|31590695|31590694|31590699,31738752|31738870|31739618|31738964,,,,,,
107,159,31858688,31997952,11,4031,-65,0.1776520471403442,31858496,-192,3617,-479,1.6382236751071182,0.00140090687464122,0,31866736,32006000,32015216,-988.7010959668819,3991,-105,1,5,3897,24,32,86,126,4032,3957,75,0.5103549256010991,0.4814302314337781,0,105,420,31867156,32006420,32015636,31867158,32015578,238.40625,1998,0,32,48,612,24,32,24,580,-449,-5,-227.0,28,-0.30042280723141956,-0.06965245488481742,-0.4443579275420556,-0.4443579275420556,-2,-14,-28,-14.300422807231419,-1745.6570809608666,-0.0036652713776992563,-0.014661085510797025,-3.57936657978443e-06,125000.44742082247,0.43835338837156823,0.4227759850163464,2,901,835,877,0,-0.07722401498365361,-98.5,501,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.49008418276037663|0.42099957184845505|-0.30042280723141956|0.07025034357446652,0.4904105903588061|-0.49262622090168406|-0.06965245488481742|0.013123777773898837,0.45323945591132997|-0.48254523043260633|-0.4443579275420556|-0.09167460770345315,0.45323945591132997|-0.48254523043260633|-0.4443579275420556|-0.09167460770345315,2|-2|-2|0,106|-3|-14|221,212|-6|-28|443,106.49008418276037|-2.579000428151545|-14.300422807231419|221.07025034357446,12999.277854340866|-314.8193882020929|-1745.6570809608666|26986.114543893367,0.027293952271570734|-0.0006610109770739043|-0.0036652713776992563|0.0566614338588206,0.10917580908628294|-0.002644043908295617|-0.014661085510797025|0.2266457354352824,2.6654250265205795e-05|-6.455185322987346e-07|-3.57936657978443e-06|5.5333431502754494e-05,124996.66821871686|125000.08068981655|125000.44742082247|124993.08332106215,0.32664592860159347|0.4963024183010287|0.43835338837156823|-0.27850872422119366,0.44264522575576914|0.4934931216484646|0.4227759850163464|-0.03769763032120643,2|2|2|0,250|423|901|735,904|406|835|836,226|399|877|711,0|0|0|0,-0.057354774244230855|-0.006506878351535406|-0.07722401498365361|-0.03769763032120643,31867152|31867157|31867158|31867157,32016056|32015621|32015578|32016521,,,,,,
108,161,32034816,32165888,9,211,211,0.2847183029468913,32036032,1216,3923,-173,0.8328125115887026,0.0013599944200628322,0,32044104,32183368,32192584,-1191.3265056197286,1,1,3,88,3956,24,32,63,173,3468,3600,132,0.4654263950938653,0.8515524427811985,0,-1,-4,32044100,32183364,32192580,32044098,32193553,3.03125,1473,1,32,87,372,24,32,63,340,-627,-495,-561.0,28,-0.06655738184781772,-0.0641921359188018,0.456974226793875,0.456974226793875,2,243,487,242.93344261815218,29654.961257098654,0.062265081663459135,0.24906032665383654,6.080574381197181e-05,124992.3992820235,0.4494568400245673,-0.2859165629057312,-1,411,886,387,0,-0.0359165629057312,-35.607142857142854,493,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.27405239611279114|0.06712786676524862|-0.06655738184781772|0.10543583523451448,-0.03141608479830893|0.4337517769350825|-0.0641921359188018|0.48473941755935357,0.029333398978792502|-0.4810533953982201|0.456974226793875|0.4824550612705707,0.029333398978792502|0.4337517769350825|0.456974226793875|0.4824550612705707,0|2|2|2,55|23|243|-10,111|46|487|-20,55.27405239611279|23.067127866765247|242.93344261815218|-9.894564164765486,6747.320849134862|2815.811507173492|29654.961257098654|-1207.8325396442244,0.014167021836198685|0.005912222643726995|0.062265081663459135|-0.002536027313093471,0.05666808734479474|0.02364889057490798|0.24906032665383654|-0.010144109252373884,1.3834982261912778e-05|5.773654925514644e-06|6.080574381197181e-05|-2.4765891729428428e-06,124998.27062721727|124999.27829313431|124992.3992820235|125000.3095736466,0.4826780977371504|-0.3770570984656536|0.4494568400245673|0.4013021872515796,-0.45711205945900524|-0.35193015222981394|-0.2859165629057312|0.39052407117093235,-2|-1|-1|2,481|774|411|648,384|58|886|29,457|750|387|624,0|0|0|0,0.04288794054099476|-0.10193015222981394|-0.0359165629057312|-0.10947592882906765,32044098|32044097|32044098|32044099,32192800|32192672|32193553|32192539,,,,,,
109,162,32264192,32399360,10,3383,-713,0.3907901107308932,32261128,-3064,3070,-1026,0.7636705489329326,0.0013727512545781756,0,32261336,32400600,32409816,-919.8688065205755,3949,-147,2,3834,3989,24,32,139,8,844,671,173,0.5095060716503675,0.9101962876568097,0,147,588,32261924,32401188,32410404,32261926,32409574,-14.875,1330,1,32,516,40,24,32,492,8,697,51,374.0,28,-0.053698447468772253,-0.46753830753971215,-0.48335286887339635,-0.48335286887339635,-2,-208,-416,-208.05369844746878,-25397.17998626328,-0.05332522515057125,-0.213300900602285,-5.207541518610473e-05,125006.50942689825,-0.18976007369167647,-0.41639228058160427,-2,1007,34,983,0,0.08360771941839573,-38.5,495,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.19562716518104012|-0.3087594849613137|-0.053698447468772253|-0.48218310995890196,-0.4716193505475701|-0.4675153143780335|-0.46753830753971215|0.07029837747796819,-0.04317821706028724|0.4943074619978347|-0.48335286887339635|-0.02860522006761812,-0.04317821706028724|-0.4675153143780335|-0.48335286887339635|-0.02860522006761812,0|-2|-2|0,-97|252|-208|252,-194|504|-416|504,-96.80437283481896|251.6912405150387|-208.05369844746878|251.5178168900411,-11816.940043312861|30724.028383183435|-25397.17998626328|30702.858507085097,-0.024811455001747734|0.06450974997822398|-0.05332522515057125|0.06446530061770585,-0.09924582000699093|0.2580389999128959|-0.213300900602285|0.2578612024708234,-2.422993652514427e-05|6.299780271310935e-05|-5.207541518610473e-05|6.295439513447837e-05,125003.02874206565|124992.12527466087|125006.50942689825|124992.13070060819,0.1628552228837853|-0.4032033150748662|-0.18976007369167647|0.034284399698969015,0.0574065391263574|-0.12903687766741445|-0.41639228058160427|0.3082619273242191,0|-1|-2|1,1006|118|1007|613,995|883|34|516,982|94|983|589,0|0|0|0,0.0574065391263574|0.12096312233258555|0.08360771941839573|0.05826192732421909,32261922|32261925|32261926|32261925,32410014|32411412|32409574|32411412,,,,,,
110,164,32567296,32706560,11,143,143,0.63968101008805,32569744,2448,54,54,0.9078147773670782,0.0012317016607683673,0,32566128,32705392,32714608,-955.0609388748537,3800,-296,2,3744,3837,24,32,80,5,3741,3427,314,0.5500718564212053,0.531633869526938,0,296,1184,32567312,32706576,32715792,32567312,32715784,54.875,1608,0,32,232,-322,24,32,208,354,675,78,376.5,28,-0.2665723871037889,-0.042261699987534485,-0.03767348513815705,-0.03767348513815705,0,-2,-3,-2.266572387103789,-276.6811995976305,-0.0005809340750214755,-0.002323736300085902,-5.673184326381597e-07,125000.07091480409,-0.05626337553884425,-0.05873234535768557,0,547,703,523,0,-0.05873234535768557,-64.96428571428571,499,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2942682185298573|-0.35027570712196154|-0.2665723871037889|-0.3674811758592154,-0.03752525075719859|-0.039361599031963124|-0.042261699987534485|-0.02881499190601744,0.44042006486813534|-0.048751198902778015|-0.03767348513815705|0.470945780906618,0.44042006486813534|-0.048751198902778015|-0.03767348513815705|0.470945780906618,2|0|0|2,-179|30|-2|187,-358|60|-3|374,-179.29426821852985|29.649724292878037|-2.266572387103789|186.6325188241408,-21886.507350894757|3619.3511099704638|-276.6811995976305|22782.289895525,-0.04595403634881327|0.007599375715828901|-0.0005809340750214755|0.04783486744518679,-0.18381614539525307|0.030397502863315603|-0.002323736300085902|0.19133946978074717,-4.4876988621887956e-05|7.421265347489161e-06|-5.673184326381597e-07|4.671373773944023e-05,125005.60962357774|124999.07234183156|125000.07091480409|124994.16078278256,-0.03010909829388919|0.19442882400374684|-0.05626337553884425|0.0016615391525953704,-0.22541375277634557|0.22672617079601964|-0.05873234535768557|0.20495972579463917,-1|1|0|1,431|431|547|775,109|249|703|710,407|407|523|751,0|0|0|0,0.024586247223654434|-0.023273829203980356|-0.05873234535768557|-0.04504027420536083,32567308|32567311|32567312|32567311,32715075|32715910|32715784|32716540,,,,,,
