dataset,target_snr_db,noise_seed,error_category,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_in_candidates,selected_in_candidates,hard_anchor,high_confidence
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,3,6,89,54,88,53,0.8633441764414451,0.6176508321552748,0.2456933442861703,0.5022834027680325,0.2870369737169973,0.8910928745179243,0.5092276603066044,2.430109852182392,-0.125,-0.125,0.0,-0.0612676589711868,-0.0637323410288132,-0.0637323410288132,0.0,0.21571513338621393,0.4875917628495446,-0.2718766294633307,0.9623488402487392,0.8863573452540308,0.07599149499470848,0.109375,0.078125,0.03125,0.21875,0.15625,0.0625,2,28,752,0.500770290847742,10.66929586082908,0.9223613616621874,28,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,3,7,713,602,712,601,0.9043133901004513,0.6080569438998686,0.29625644620058267,0.6720303424722296,0.34996411493422386,1.0,0.5207564194896237,2.833653676946932,0.03125,-0.03125,0.0625,-0.06747745560626162,0.09872745560626162,0.036227455606261616,0.0625,0.00018776267457977234,0.07470784234260257,-0.07452007966802279,0.9599225808124331,0.8784390140222091,0.08148356679022395,0.09375,0.0625,0.03125,0.1875,0.0625,0.125,1,8,602,1.0095159939522855,11.698662407290577,0.9644492430965212,28,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_not_in_candidates,3,22,629,878,628,877,0.7404978772149076,,,0.3543769319208536,0.2575275671481201,0.7115336580979026,,1.3864171873928586,0.0,0.03125,-0.03125,0.08937559486761704,-0.08937559486761704,-0.058125594867617036,0.03125,0.0,0.03390893627322824,-0.03390893627322824,0.8533452524594639,0.7961202440942701,0.05722500836519384,0.078125,0.1875,-0.109375,0.09375,0.375,-0.28125,8,0,967,0.5069069297032283,9.875188429646288,0.9251984646735449,28,0,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,3,23,759,691,758,690,0.8719456304841043,0.6950119601180281,0.1769336703660762,0.441319151225116,0.3198882995324226,0.9871630075748598,0.7155408845906943,1.3975441893971534,-0.03125,0.3125,-0.34375,0.08316579823254222,-0.11441579823254222,0.22933420176745778,-0.11491840353491556,0.05312401749778656,2.1485002768090506,-2.095376259311264,0.9937326614462132,0.9707025733651943,0.023030088081018918,0.09375,0.234375,-0.140625,0.1875,0.46875,-0.28125,2,9,879,0.05611127527936293,9.583908856961985,0.9933418495289981,28,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,3,30,778,6,777,5,0.833472633185373,0.6673479696963989,0.16612466348897414,0.40073829708177655,0.27911070129420423,0.9024474615598175,0.6285467241623146,1.5708436038488096,-0.25,0.0625,-0.3125,0.039697221787018955,-0.28969722178701895,0.022802778212981045,0.2668944435740379,0.1984101652062428,0.034164230993652685,0.16424593421259012,0.783301631360829,0.7002652160793964,0.08303641528143257,0.203125,0.203125,0.0,0.28125,0.34375,-0.0625,2,18,891,0.44578072324052526,9.482738174459254,0.8801843496301882,28,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,5,1,826,543,825,542,0.8966390974194385,0.719564957836189,0.17707413958324947,0.5847535943814819,0.42547040734235964,1.0,0.7276063138908916,1.3810354094984572,0.0625,-0.1875,0.25,0.06113496159102261,0.0013650384089773926,-0.2486349615910226,-0.24726992318204521,0.10815422922968686,0.9508212861151533,-0.8426670568854664,0.9379115863238973,0.9629841171409496,-0.025072530817052296,0.046875,0.203125,-0.15625,0.09375,0.40625,-0.3125,1,5,543,0.3509412943167942,10.605123733637019,0.9203935770438407,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,5,5,468,194,467,193,0.8994574161399933,0.8187873481311101,0.08067006800888321,0.7296342290651978,0.5969774355406834,1.0,0.8181872666603466,0.8714728365233451,0.09375,0.0,0.09375,0.03627637540413675,0.05747362459586325,-0.03627637540413675,0.021197249191726497,0.34279502340100465,0.0,0.34279502340100465,0.948221978017454,0.9133272121592682,0.03489476585818585,0.3125,0.25,0.0625,0.3125,0.5,-0.1875,1,2,194,0.8714728365233451,11.725291748068384,0.928654520769201,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,5,32,741,793,740,792,0.8652638668169654,0.6708904571271067,0.19437340968985872,0.6593538354820829,0.3961581093966835,1.0,0.600827792420491,2.2124998643050056,0.09375,-0.09375,0.1875,0.11848091864265686,-0.024730918642656863,-0.21223091864265686,-0.1875,0.1416582982621553,0.27561250907479506,-0.13395421081263975,0.8112209144294139,0.8891594526130615,-0.0779385381836476,0.15625,0.03125,0.125,0.3125,0.0625,0.25,1,6,793,0.6400472262822666,11.389377426636962,0.7811300657415605,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,5,34,91,392,90,391,0.9397653164156876,0.5717706261857682,0.3679946902299194,0.564543460612331,0.2909180040589945,1.0,0.515315514847078,2.879267818334327,0.0625,0.28125,-0.21875,0.10605162554921388,-0.04355162554921388,0.17519837445078612,-0.13164674890157224,0.1124949352621834,0.15132797887206031,-0.03883304360987691,0.939137719823201,0.6988057014191299,0.24033201840407115,0.125,0.34375,-0.21875,nan,nan,nan,1,25,392,0.006402181349583757,10.261742783804735,0.9574858300396124,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,6,4,107,752,106,751,0.8641828127913748,0.7334930735861226,0.13068973920525218,0.4150371416699308,0.3310357003496769,0.8902623172129501,0.710077677597081,0.9821213092691166,-0.09375,0.0,-0.09375,-0.03105958864688052,-0.06269041135311948,0.03105958864688052,0.03163082270623896,0.3846867487714627,0.0,0.3846867487714627,0.9613357851417563,0.9270438421022572,0.03429194303949912,0.171875,0.078125,0.09375,0.34375,0.15625,0.1875,5,11,886,0.03785208989682427,9.52525404041563,0.9563587457425747,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_not_in_candidates,6,18,889,499,888,498,0.8110978258309683,,,0.41011558573087825,0.17120442099148736,0.8352709063506395,,3.7939129898805253,-0.03125,0.46875,-0.5,-0.11814550944892627,0.08689550944892632,-0.4131044905510737,-0.32620898110214736,0.06667864543799873,3.3949164260413096,-3.328237780603311,0.7929827606666813,0.8636575374185882,-0.07067477675190692,0.015625,0.484375,-0.46875,0.03125,0.03125,0.0,2,0,725,0.7817264541255958,9.957930965214185,0.8993292324609847,40,0,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,8,7,713,945,712,944,0.9472725542253617,0.925375056801748,0.021897497423613688,0.5155717540603213,0.5158595687558467,0.9994420677390563,1.0,-0.002423745227755148,-0.03125,0.15625,-0.1875,0.09562495593640774,-0.12687495593640774,0.06062504406359226,0.06624991187281548,0.000173137666473315,1.2207298770684836,-1.2205567394020103,0.9893016507858293,0.9543580386313139,0.03494361215451547,0.21875,0.03125,0.1875,0.4375,0.0625,0.375,2,1,713,0.0024237452277556257,10.256988529853313,0.862959501614291,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,8,13,562,628,561,627,0.904778942488144,0.8335647543934392,0.0712141880947047,0.6267531300084137,0.5506873751951993,1.0,0.8786352214751711,0.5619139134418439,0.0625,0.09375,-0.03125,0.05818133259912772,0.004318667400872278,0.03556866740087228,-0.03125,0.18620939865008174,0.4248330915240933,-0.23862369287401158,0.9603085879541498,0.971117607218003,-0.010809019263853248,0.0625,0.03125,0.03125,0.125,0.0625,0.0625,1,2,628,0.5619139134418439,10.974024437847884,0.9467265973411112,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,8,26,314,506,313,505,0.6728455661575763,0.6602817870073517,0.012563779150224552,0.3541918799556356,0.3538894297713,0.6094371864734931,0.608916778186852,0.0037100952190536117,0.0625,-0.09375,0.15625,-0.02294651796497893,0.08544651796497893,-0.07080348203502107,0.01464303592995786,0.14368288985004493,0.356347806581212,-0.21266491673116708,0.8781198484484641,0.820427717514046,0.05769213093441816,0.015625,0.140625,-0.125,0.03125,0.28125,-0.25,8,9,207,1.00613385550429,10.806989564221627,0.9783738927044456,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_not_in_candidates,9,18,889,1006,888,1005,0.8037205057597341,,,0.5381179192238648,0.08146479787655014,0.9466687972744573,,8.199074698950037,0.03125,0.0625,-0.03125,-0.051363608754972256,0.08261360875497226,0.11386360875497226,-0.03125,0.01587730458429944,0.14740175300095143,-0.13152444841665198,0.8259153532905978,0.40841853752184415,0.4174968157687537,0.0625,0.09375,-0.03125,0.125,0.1875,-0.0625,2,0,111,0.23801937232309328,10.487533446274284,0.8906922518535973,40,0,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,9,33,580,565,579,564,0.9239718238436216,0.8317131749607434,0.09225864888287827,0.5260982409891426,0.4526670644210675,1.0,0.860423071497039,0.6528795289927096,-0.125,0.125,-0.25,0.10486488977510477,-0.22986488977510477,0.020135110224895225,0.20972977955020955,0.6813494823427645,0.5665588161549439,0.11479066618782063,0.9168919990858833,0.8746806343090943,0.042211364776788995,0.15625,0.09375,0.0625,0.3125,0.1875,0.125,1,2,565,0.6528795289927096,10.210791074751855,0.9172991728911852,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,10,1,826,131,825,130,0.9213003865727256,0.8632893586861154,0.05801102788661017,0.4533148683649735,0.40629863170054037,1.0,0.8962834887061782,0.4755460405654418,0.0,0.21875,-0.21875,-0.03272119496044812,0.03272119496044812,0.2514711949604481,-0.21875,0.0,0.43523880094312084,-0.43523880094312084,0.9109766051543405,0.8446902326435579,0.06628637251078262,0.03125,0.21875,-0.1875,0.0,0.4375,-0.4375,1,5,131,0.004562570947640847,9.347784505659343,0.9109766041217756,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,10,5,468,532,467,531,0.719268804304668,0.5943811089026672,0.12488769540200084,0.36868463384350036,0.2575535203052368,0.733272366518857,0.5122450517415641,1.5578754701691082,-0.09375,-0.03125,-0.0625,-0.057776784442334805,-0.035973215557665195,0.026526784442334805,0.00944643111533039,0.4216640963690785,0.05326671447955568,0.3683973818895228,0.9529569208099788,0.7781294717950564,0.17482744901492242,0.046875,0.109375,-0.0625,0.09375,0.21875,-0.125,10,34,5,0.22317594601478505,9.786117723384166,0.9851850318405257,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,10,11,1023,632,1022,631,0.9298859346275486,0.8033327477792911,0.12655318684825756,0.5850168893848604,0.48080111539144355,1.0,0.8218585208659552,0.8520293780731293,0.0,-0.5,-0.5,-0.09536016866516484,0.09536016866516484,-0.40463983133483516,-0.30927966266967033,0.0,0.06962531560191754,-0.06962531560191754,0.9003077471504137,0.8013658205932422,0.09894192655717149,0.0625,0.4375,-0.375,0.125,0.125,0.0,1,2,632,0.8520293780731293,10.500552476713258,0.9003078575957448,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,10,22,629,911,628,910,0.9269982125516696,0.725023056063371,0.20197515648829856,0.6284500124292016,0.43568099818025985,1.0,0.6932627727958581,1.5910212015809426,-0.0625,0.125,-0.1875,0.08573696025964672,-0.14823696025964672,0.03926303974035328,0.10897392051929344,0.10077647460714398,0.70551840519973,-0.604741930592586,0.9869145031805303,0.9392456803305961,0.047668822849934234,0.1875,0.0,0.1875,0.375,0.0,0.375,1,7,911,0.8807858330881922,10.948403383727463,0.9915699142258749,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_not_in_candidates,10,27,602,947,601,946,0.9444965784963836,,,0.5992102404675848,0.22014949313566845,1.0,,4.348615369292637,0.0,0.15625,-0.15625,0.05441747340728842,-0.05441747340728842,0.10183252659271158,-0.04741505318542316,0.0,1.2223680996099846,-1.2223680996099846,0.9847221504550754,0.7426334050034721,0.2420887454516033,0.3125,0.1875,0.125,0.375,0.3125,0.0625,1,0,947,0.8538041908474805,10.48245221632773,0.9847221713189154,40,0,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,11,5,468,818,467,817,0.7988900362550653,0.7870071940459544,0.011882842209110844,0.46261217414445355,0.564626673483474,0.8193239814377875,1.0,-0.8654433324792119,-0.15625,0.21875,-0.375,0.0100049489842301,-0.1662549489842301,0.2087450510157699,-0.0424901020315398,0.6745175791861264,1.764107321176901,-1.0895897419907745,0.9063346534411033,0.9360316111318736,-0.029696957690770298,0.203125,0.171875,0.03125,0.40625,0.34375,0.0625,2,1,468,0.8654433324792117,10.289857799928821,0.90980673166393,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_in_candidates,11,18,889,422,888,421,0.8168455712427412,0.8670617960560366,-0.05021622481329546,0.6147431691974958,0.6114440266302701,0.9472859476882272,0.9422021475747052,0.023370051070072492,-0.125,0.15625,-0.28125,-0.06955145291641612,-0.05544854708358388,0.22580145291641607,-0.1703529058328322,0.5930688078446005,0.729516117620375,-0.13644730977577457,0.9149370004395945,0.9816140531758575,-0.06667705273626301,0.171875,0.109375,0.0625,0.34375,0.21875,0.125,3,4,853,0.08913332616328297,10.954581968450732,0.8645411235501732,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,non_e1_gt_in_candidates,11,25,720,405,719,404,0.7746135130328003,0.7915115263859045,-0.016898013353104147,0.4339073485908216,0.5664686877499356,0.7659864666383246,1.0,-1.1577890336506984,-0.125,-0.0625,-0.0625,-0.11238951547830256,-0.01261048452169744,0.04988951547830256,-0.03727903095660512,0.6116013112700033,0.14614405174135545,0.4654572595286478,0.9390911223097235,0.9196631584295331,0.019427963880190413,0.0625,0.0,0.0625,0.125,0.0,0.125,4,1,720,0.3042183705314931,10.540804252327387,0.9425516198232153,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,12,16,917,415,916,414,0.8679755710473,0.7800553594654848,0.08792021158181529,0.6546966830001679,0.7449155658400883,0.8788871021399923,1.0,-0.5606690884730898,0.09375,-0.09375,0.1875,-0.05158445011356977,0.14533445011356982,-0.04216554988643023,0.10316890022713959,0.3272058507476652,0.19907364916787854,0.12813220157978664,0.9843149090081329,0.8748653218985148,0.10944958710961805,0.0625,0.125,-0.0625,0.125,0.25,-0.125,2,1,917,0.5606690884730898,11.507808147508747,0.8447745976919516,40,1,1,0,0
0_0_0_10_14_16,-24.0,42,E1_gt_in_candidates_local_score_loss,12,32,761,437,760,436,0.826258145155782,0.7945660592812056,0.03169208587457639,0.44440425857681376,0.48115587276913985,0.9186079088305542,0.9945755054676252,-0.34507578975871256,-0.09375,0.25,-0.34375,0.09950839043810134,-0.19325839043810134,0.15049160956189866,0.04276678087620267,0.2558464477221057,2.0659254340093245,-1.8100789862872189,0.9231288910449467,0.9906938516721685,-0.06756496062722184,0.296875,0.046875,0.25,0.40625,0.09375,0.3125,4,2,652,0.023622408319671495,9.983528071560809,0.9377698164732728,40,1,1,0,0
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,0,222,958,221,957,0.7978126204304467,0.5483481175510201,0.24946450287942656,1.1931332179656806,0.7486153615940658,1.0,0.6274365262166384,2.0243020244958125,-0.125,-0.125,0.0,-0.09225872194980422,-0.03274127805019578,-0.03274127805019578,0.0,0.5427438475160485,0.3622840126108618,0.18045983490518674,0.9759486952094821,0.9643583955989431,0.011590299610539034,0.1875,0.09375,0.09375,nan,nan,nan,1,3,958,1.1976716255141315,11.20095070773624,0.9848354639863812,16,1,1,0,0
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,1,826,717,825,716,0.8586277588552764,0.5420305286807292,0.3165972301745472,1.2648982257229022,0.804672009953947,1.0,0.6361555369358423,1.964366884795504,0.0625,-0.21875,0.28125,-0.09852004046980067,0.16102004046980067,-0.12022995953019933,0.04079008093960135,0.1410286440592462,0.6860043440839565,-0.5449757000247103,0.9347767792230807,0.8758980239485367,0.058878755274544003,0.1875,0.09375,0.09375,0.375,0.1875,0.1875,1,3,717,1.8867499207443528,11.909674349821985,0.914953020167512,4,1,1,0,1
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,3,718,308,717,307,0.9239429664040462,0.6499315845161941,0.274011381887852,1.2364533046721249,0.9363189461693224,1.0,0.7572618736439948,1.2075390833166744,0.09375,-0.1875,0.28125,-0.11104267750979357,0.20479267750979357,-0.07645732249020643,0.12833535501958715,0.2836976350854231,1.8679828812790613,-1.5842852461936383,0.9475291401942489,0.9897874845152325,-0.04225834432098352,0.171875,0.109375,0.0625,0.34375,0.21875,0.125,1,2,308,1.2075390833166744,11.844423314872476,0.9480905183804998,4,1,1,0,1
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,5,468,496,467,495,0.841356033578069,0.6444461982130121,0.1969098353650569,0.9680792875282265,0.6134062947242604,1.0,0.6336322888287962,1.9816269994306315,0.0625,-0.0625,0.125,-0.12356531454978648,0.18606531454978648,0.061065314549786476,0.125,0.11145966767520835,0.12941611935947514,-0.017956451684266794,0.7480846746167281,0.9729672054184882,-0.22488253080176013,0.078125,0.078125,0.0,0.15625,0.15625,0.0,1,5,496,0.505811102253001,11.070572597859627,0.7437121954027719,16,1,1,0,0
0_0_0_10_14_16,-26.0,43,non_e1_gt_not_in_candidates,1,6,89,411,88,410,0.8153764726639916,,,0.9778724132707026,0.6310060765143568,1.0,,1.902486529635705,0.0,0.0625,-0.0625,-0.12982663306978293,0.12982663306978293,0.19232663306978293,-0.0625,0.0,0.06363977842702995,-0.06363977842702995,0.8939163859145292,0.8345619999833228,0.059354385931206344,0.046875,0.078125,-0.03125,0.09375,0.15625,-0.0625,1,0,411,1.435566446816834,10.951757618734575,0.8939163945720644,4,0,1,0,1
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,13,562,835,561,834,0.9211367409242437,0.8250969008517339,0.09603984007250976,0.8825357771971518,0.8433789495080077,1.0,0.9556314557427888,0.19709563368915733,0.09375,-0.09375,0.1875,0.07634413729024192,0.01740586270975808,-0.17009413729024192,-0.15268827458048384,0.31894795959742256,0.29990927016550517,0.01903868943191739,0.9099028122354299,0.8389732515237773,0.07092956071165257,0.15625,0.25,-0.09375,0.1875,0.5,-0.3125,1,2,835,0.19709563368915733,10.061222384388751,0.9440571719459069,16,1,1,0,0
0_0_0_10_14_16,-26.0,43,non_e1_gt_not_in_candidates,1,14,478,399,477,398,0.8731166619249401,,,0.8966099215527379,0.4705070975848322,1.0,,2.800373611666222,-0.15625,0.15625,-0.3125,0.07008281877024547,-0.22633281877024547,0.08616718122975453,0.14016563754049094,0.6704588399389186,1.3163207144286737,-0.6458618744897551,0.9418171695479376,0.7467268254633325,0.19509034408460513,0.1875,0.21875,-0.03125,0.375,0.4375,-0.0625,1,0,399,1.5558328299337565,10.567007973508627,0.9108790986673707,4,0,1,0,1
0_0_0_10_14_16,-26.0,43,non_e1_gt_not_in_candidates,1,16,917,881,916,880,0.797290092029166,,,0.755245461216191,0.5154318137147698,0.7945691642316499,,1.659169032201706,0.15625,0.0,0.15625,0.05756018173025257,0.09868981826974743,-0.05756018173025257,0.04112963653949486,0.4562733052647733,0.0,0.4562733052647733,0.9363046375338798,0.7970234708988353,0.13928116663504453,0.125,0.0625,0.0625,0.25,0.0625,0.1875,3,0,742,0.8548807230781825,10.136284138764122,0.9178885793663023,16,0,1,0,0
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,21,553,291,552,290,0.9240448806101578,0.6379624102469886,0.28608247036316914,1.1822971223278387,0.6689591457600272,1.0,0.5658130542032495,2.4732703690194118,-0.03125,0.125,-0.15625,0.026253589130270427,-0.05750358913027043,0.09874641086972957,-0.041242821739459146,0.07345699389185459,0.8195980921966697,-0.7461410983048151,0.8961849381214761,0.8479368229857766,0.0482481151356996,0.015625,0.09375,-0.078125,0.03125,0.0625,-0.03125,1,6,291,0.7345376301672485,11.469924777343383,0.8898553726152716,16,1,1,0,0
0_0_0_10_14_16,-26.0,43,E1_gt_in_candidates_local_score_loss,1,22,629,355,628,354,0.8642413719835007,0.8354645816273515,0.028776790356149218,0.828277097298983,0.6921401230244015,1.0,0.8356383694315284,0.7798162703326275,-0.03125,0.1875,-0.21875,0.019992270610273977,-0.05124227061027398,0.16750772938972602,-0.11626545877945205,0.005731171446046313,1.6650133680136285,-1.6592821965675821,0.8655996389499323,0.9623396379080713,-0.096739998958139,0.015625,0.09375,-0.078125,0.03125,0.1875,-0.15625,1,4,355,0.05477165982176249,9.858273381503784,0.8627762125056448,16,1,1,0,0
0_0_0_10_14_16,-26.0,43,non_e1_gt_not_in_candidates,1,23,759,676,758,675,0.9382910794607775,,,0.9772220430249945,0.3154108616583926,1.0,,4.911166098665961,0.0,0.0625,-0.0625,0.013730952090277526,-0.013730952090277526,0.048769047909722474,-0.03503809581944495,0.0,0.1766248076164989,-0.1766248076164989,0.9565015520593068,0.5946995381483516,0.3618020139109551,0.125,0.125,0.0,0.1875,0.25,-0.0625,1,0,676,1.2078578396401647,10.65436668688909,0.9565015353839678,4,0,1,0,1
